sfc_wspd,sfc_wdir,t_slow,rh_slow,t_fast,dewpoint,der_rh,pressure,compass_dir,gps_date,gps_time,lat,lon,gps_alt,gps_spd,gps_dir,panel_temp,qc1,qc2,qc3,qc4
1.372,82.9,16.3,25.7,16.52,-3.386,25.35,977.74,256.3,10325,160131,35.24552,-97.47582,364.1,0.0,0.0,22.92,0,1,0,0
2.254,35.71,16.3,25.7,16.58,-3.386,25.25,977.74,256.2,10325,160132,35.24552,-97.47582,364.1,0.0,0.0,22.92,0,1,0,0
4.41,43.83,16.3,25.7,16.5,-3.386,25.38,977.74,256.3,10325,160133,35.24552,-97.47582,364.1,0.0,0.0,22.92,0,1,0,0
4.802,70.44,16.3,25.8,16.44,-3.334,25.59,977.76,256.3,10325,160134,35.24552,-97.47582,364.1,0.0,0.0,22.92,0,1,0,0
5.782,66.74,16.3,25.8,16.44,-3.334,25.58,977.78,256.3,10325,160135,35.24552,-97.47582,364.1,0.0,0.0,22.92,0,1,0,0
5.39,50.72,16.3,25.8,16.43,-3.334,25.6,977.79,256.4,10325,160136,35.24552,-97.47582,364.1,0.0,0.0,22.92,0,1,0,0
4.9,44.54,16.3,25.9,16.39,-3.282,25.76,977.79,256.4,10325,160137,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
4.116,15.64,16.3,25.9,16.38,-3.282,25.78,977.79,256.3,10325,160138,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
4.41,55.42,16.3,25.9,16.37,-3.282,25.79,977.8,256.3,10325,160139,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
6.272,39.15,16.3,25.9,16.29,-3.282,25.93,977.83,256.4,10325,160140,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
6.37,44.53,16.3,25.9,16.28,-3.282,25.94,977.85,256.4,10325,160141,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
5.684,47.56,16.3,25.9,16.27,-3.282,25.95,977.84,256.3,10325,160142,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
6.272,32.32,16.3,25.9,16.25,-3.282,26.0,977.84,256.4,10325,160143,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
6.664,41.23,16.3,25.9,16.21,-3.282,26.05,977.84,256.3,10325,160144,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
6.272,55.22,16.3,25.9,16.19,-3.282,26.09,977.84,256.5,10325,160145,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
4.998,10.41,16.3,25.9,16.21,-3.282,26.06,977.84,256.4,10325,160146,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
3.724,34.33,16.3,25.9,16.24,-3.282,26.01,977.84,256.3,10325,160147,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
4.606,40.49,16.3,25.9,16.22,-3.282,26.04,977.84,256.3,10325,160148,35.24552,-97.47582,364.1,0.0,0.0,22.93,0,1,0,0
4.802,66.23,16.3,25.9,16.22,-3.282,26.04,977.84,256.3,10325,160149,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
6.272,51.97,16.3,25.9,16.2,-3.282,26.07,977.82,256.4,10325,160150,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
5.88,52.55,16.3,25.9,16.19,-3.282,26.1,977.82,256.3,10325,160151,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
6.664,42.42,16.3,25.9,16.12,-3.282,26.21,977.82,256.4,10325,160152,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
6.076,52.99,16.3,26.0,15.93,-3.23,26.62,977.81,256.3,10325,160154,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
6.37,41.97,16.3,26.0,15.89,-3.23,26.69,977.8,256.3,10325,160155,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
6.272,39.89,16.3,26.0,15.87,-3.23,26.73,977.8,256.3,10325,160156,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
5.684,66.72,16.3,25.9,15.87,-3.282,26.63,977.8,256.3,10325,160157,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
4.41,58.11,16.3,25.9,15.89,-3.282,26.59,977.8,256.2,10325,160158,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
3.626,23.66,16.3,25.9,15.93,-3.282,26.53,977.8,256.4,10325,160159,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
3.92,49.84,16.3,25.9,15.98,-3.282,26.44,977.8,256.3,10325,160200,35.24552,-97.47582,364.1,0.0,0.0,22.94,0,1,0,0
6.076,47.57,16.3,25.9,15.99,-3.282,26.42,977.8,256.3,10325,160201,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
6.664,42.05,16.3,25.9,15.98,-3.282,26.45,977.8,256.0,10325,160202,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.684,43.46,16.3,25.9,15.94,-3.282,26.51,977.8,256.3,10325,160203,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.586,48.83,16.3,25.8,15.95,-3.334,26.4,977.8,256.3,10325,160204,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
6.664,44.55,16.3,25.8,15.91,-3.334,26.46,977.8,256.3,10325,160205,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
7.252,42.64,16.3,25.8,15.84,-3.334,26.57,977.81,256.4,10325,160206,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
8.04,44.7,16.3,25.8,15.78,-3.334,26.68,977.81,256.3,10325,160207,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
7.154,49.4,16.3,25.8,15.75,-3.334,26.74,977.81,256.5,10325,160208,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.978,45.85,16.3,25.8,15.76,-3.334,26.72,977.81,256.5,10325,160209,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.586,55.02,16.3,25.8,15.76,-3.334,26.71,977.81,256.4,10325,160210,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.782,59.14,16.3,25.8,15.79,-3.334,26.66,977.81,256.3,10325,160211,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.096,49.19,16.3,25.8,15.83,-3.334,26.59,977.81,256.3,10325,160212,35.24552,-97.47582,364.1,0.0,0.0,22.95,0,1,0,0
5.194,61.94,16.3,25.7,15.82,-3.386,26.51,977.82,256.4,10325,160213,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
7.252,64.68,16.3,25.7,15.85,-3.386,26.46,977.82,256.2,10325,160214,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
6.664,61.86,16.3,25.7,15.91,-3.386,26.35,977.82,256.4,10325,160215,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
6.762,68.59,16.2,25.7,15.88,-3.471,26.24,977.82,256.5,10325,160216,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
6.566,59.54,16.2,25.7,15.88,-3.471,26.24,977.81,256.4,10325,160217,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
6.37,75.74,16.2,25.7,15.92,-3.471,26.17,977.81,256.3,10325,160218,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
6.664,63.42,16.2,25.7,15.94,-3.471,26.13,977.81,256.3,10325,160219,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
5.782,56.01,16.2,25.7,15.96,-3.471,26.1,977.81,256.4,10325,160220,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
5.194,45.59,16.2,25.7,16.07,-3.471,25.93,977.82,256.3,10325,160221,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
4.312,75.25,16.2,25.6,16.12,-3.523,25.74,977.83,256.3,10325,160222,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
5.586,54.34,16.2,25.6,16.12,-3.523,25.73,977.82,256.4,10325,160223,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
6.762,48.05,16.2,25.6,16.12,-3.523,25.75,977.82,256.5,10325,160224,35.24552,-97.47582,364.1,0.0,0.0,22.96,0,1,0,0
5.684,55.86,16.2,25.6,16.12,-3.523,25.73,977.81,256.4,10325,160225,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
6.272,62.51,16.2,25.6,16.18,-3.523,25.64,977.81,256.4,10325,160226,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
7.056,43.89,16.2,25.6,16.14,-3.523,25.71,977.81,256.5,10325,160227,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
6.664,44.36,16.2,25.6,16.1,-3.523,25.77,977.81,256.4,10325,160228,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
6.272,38.86,16.2,25.6,16.07,-3.523,25.82,977.82,256.5,10325,160229,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
5.978,53.26,16.2,25.6,16.04,-3.523,25.87,977.82,256.4,10325,160230,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
5.782,69.06,16.2,25.6,16.04,-3.523,25.88,977.82,256.4,10325,160231,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
4.802,66.95,16.2,25.6,16.05,-3.523,25.86,977.82,256.3,10325,160232,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
4.312,29.16,16.2,25.6,16.15,-3.523,25.69,977.81,256.5,10325,160233,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
4.214,43.4,16.2,25.6,16.17,-3.523,25.67,977.81,256.3,10325,160234,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
5.782,43.19,16.2,25.6,16.16,-3.523,25.68,977.81,256.4,10325,160235,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
6.468,46.97,16.2,25.6,16.08,-3.523,25.8,977.81,256.3,10325,160236,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
6.468,47.77,16.2,25.6,16.0,-3.523,25.93,977.82,256.2,10325,160237,35.24552,-97.47582,364.1,0.0,0.0,22.97,0,1,0,0
5.488,59.02,16.2,25.6,15.98,-3.523,25.97,977.83,256.3,10325,160238,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
4.9,73.44,16.2,25.6,16.07,-3.523,25.82,977.83,256.4,10325,160239,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
3.92,63.47,16.2,25.7,16.22,-3.471,25.68,977.83,256.3,10325,160240,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
2.842,65.94,16.2,25.7,16.34,-3.471,25.48,977.83,256.4,10325,160241,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
2.548,65.3,16.2,25.7,16.46,-3.471,25.29,977.83,256.4,10325,160242,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
2.842,67.87,16.2,25.7,16.56,-3.471,25.13,977.84,256.4,10325,160243,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
3.822,67.1,16.2,25.7,16.59,-3.471,25.09,977.86,256.4,10325,160244,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
5.096,53.13,16.2,25.7,16.58,-3.471,25.09,977.85,256.4,10325,160245,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
3.822,92.0,16.2,25.7,16.65,-3.471,24.98,977.84,256.4,10325,160246,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
3.234,61.4,16.2,25.8,16.75,-3.419,24.93,977.83,256.3,10325,160247,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
3.822,62.06,16.2,25.8,16.79,-3.419,24.86,977.83,256.2,10325,160248,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
4.312,62.54,16.2,25.8,16.71,-3.419,24.98,977.84,256.4,10325,160249,35.24552,-97.47582,364.1,0.0,0.0,22.98,0,1,0,0
4.998,79.84,16.2,25.9,16.61,-3.367,25.25,977.84,256.4,10325,160250,35.24552,-97.47582,364.1,0.0,0.0,22.99,0,1,0,0
4.018,38.99,16.2,25.9,16.64,-3.367,25.19,977.82,256.4,10325,160251,35.24552,-97.47582,364.1,0.0,0.0,22.99,0,1,0,0
3.92,61.32,16.2,25.9,16.63,-3.367,25.22,977.8,256.4,10325,160252,35.24552,-97.47582,364.1,0.0,0.0,22.99,0,1,0,0
5.096,71.41,16.2,25.9,16.53,-3.367,25.37,977.81,256.3,10325,160253,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
5.684,67.69,16.2,26.0,16.46,-3.316,25.59,977.81,256.3,10325,160254,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
5.488,62.89,16.2,26.0,16.4,-3.316,25.68,977.8,256.4,10325,160255,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
5.292,60.21,16.2,26.0,16.37,-3.316,25.73,977.8,256.4,10325,160256,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
5.194,46.13,16.2,26.0,16.43,-3.316,25.63,977.8,256.4,10325,160257,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
3.136,81.9,16.2,26.0,16.55,-3.316,25.44,977.79,256.4,10325,160258,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
3.234,49.18,16.2,26.0,16.59,-3.316,25.37,977.78,256.5,10325,160259,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
4.018,87.5,16.2,26.0,16.52,-3.316,25.49,977.78,256.4,10325,160300,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
4.606,60.26,16.2,26.0,16.43,-3.316,25.62,977.78,256.4,10325,160301,35.24552,-97.47582,364.0,0.0,0.0,22.99,0,1,0,0
4.802,66.56,16.2,26.0,16.36,-3.316,25.75,977.78,256.4,10325,160302,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
3.822,71.15,16.2,25.9,16.37,-3.367,25.62,977.78,256.3,10325,160303,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
4.41,66.47,16.2,25.9,16.39,-3.367,25.6,977.77,256.3,10325,160304,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
4.508,59.89,16.2,25.9,16.36,-3.367,25.65,977.77,256.2,10325,160305,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
3.822,71.01,16.3,25.9,16.33,-3.282,25.86,977.77,256.3,10325,160306,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
4.41,59.55,16.3,25.9,16.3,-3.282,25.92,977.77,256.3,10325,160307,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
4.018,84.4,16.3,25.9,16.33,-3.282,25.86,977.77,256.3,10325,160308,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
3.038,96.5,16.3,25.9,16.44,-3.282,25.68,977.77,256.3,10325,160309,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
2.842,59.58,16.3,25.9,16.43,-3.282,25.7,977.76,256.4,10325,160310,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
2.94,71.55,16.3,25.9,16.43,-3.282,25.7,977.76,256.4,10325,160311,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
2.646,64.99,16.3,25.9,16.51,-3.282,25.57,977.76,256.3,10325,160312,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
2.352,42.07,16.3,25.8,16.67,-3.334,25.21,977.75,256.3,10325,160313,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
2.646,73.74,16.3,25.8,16.7,-3.334,25.17,977.75,256.3,10325,160314,35.24552,-97.47582,364.0,0.0,0.0,23.0,0,1,0,0
2.156,90.8,16.3,25.8,16.64,-3.334,25.25,977.75,256.2,10325,160315,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.352,72.59,16.3,25.8,16.65,-3.334,25.25,977.75,256.3,10325,160316,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
3.92,84.5,16.3,25.8,16.6,-3.334,25.33,977.75,256.4,10325,160317,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
4.802,63.34,16.3,25.9,16.57,-3.282,25.47,977.75,256.3,10325,160318,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
4.508,71.9,16.3,25.9,16.54,-3.282,25.52,977.74,256.3,10325,160319,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
5.096,82.2,16.3,25.9,16.54,-3.282,25.52,977.74,256.3,10325,160320,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
4.998,82.0,16.3,25.9,16.54,-3.282,25.52,977.74,256.3,10325,160321,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
3.234,35.89,16.3,25.9,16.58,-3.282,25.46,977.75,256.3,10325,160322,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.058,30.72,16.3,25.9,16.63,-3.282,25.36,977.74,256.3,10325,160323,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.058,77.67,16.3,25.9,16.67,-3.282,25.31,977.74,256.3,10325,160324,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.254,74.9,16.3,25.9,16.76,-3.282,25.17,977.74,256.3,10325,160325,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.254,72.24,16.3,25.9,16.85,-3.282,25.02,977.74,256.3,10325,160326,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.842,72.57,16.3,25.9,16.87,-3.282,24.98,977.74,256.3,10325,160327,35.24552,-97.47582,364.0,0.0,0.0,23.01,0,1,0,0
2.352,14.62,16.3,25.9,16.89,-3.282,24.96,977.74,256.3,10325,160328,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.548,41.62,16.3,25.9,16.9,-3.282,24.94,977.75,256.3,10325,160329,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.842,24.51,16.3,25.9,16.87,-3.282,24.99,977.75,256.2,10325,160330,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
3.528,29.65,16.3,25.9,16.79,-3.282,25.12,977.76,256.2,10325,160331,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
3.136,64.25,16.4,26.0,16.75,-3.145,25.43,977.78,256.3,10325,160332,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.352,64.05,16.4,26.0,16.76,-3.145,25.41,977.79,256.3,10325,160333,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.352,62.36,16.4,26.0,16.77,-3.145,25.4,977.79,256.4,10325,160334,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
3.724,33.88,16.4,26.0,16.72,-3.145,25.48,977.8,256.4,10325,160335,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.842,106.9,16.4,26.1,16.77,-3.093,25.51,977.8,256.3,10325,160336,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.156,150.3,16.4,26.1,16.92,-3.093,25.25,977.81,256.3,10325,160337,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
1.862,87.5,16.4,26.1,17.01,-3.093,25.11,977.83,256.5,10325,160338,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
2.548,77.67,16.4,26.2,17.01,-3.042,25.22,977.85,256.6,10325,160339,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
4.998,87.7,16.4,26.2,16.89,-3.042,25.4,977.85,256.4,10325,160340,35.24552,-97.47582,364.0,0.0,0.0,23.02,0,1,0,0
6.272,81.3,16.4,26.2,16.81,-3.042,25.54,977.86,256.4,10325,160341,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.86,73.81,16.4,26.2,16.69,-3.042,25.74,977.85,256.4,10325,160342,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.86,67.74,16.4,26.3,16.63,-2.991,25.93,977.85,256.5,10325,160343,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
5.096,66.21,16.4,26.3,16.63,-2.991,25.92,977.84,256.3,10325,160344,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
5.39,85.2,16.4,26.3,16.69,-2.991,25.84,977.83,256.3,10325,160345,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
4.9,43.55,16.5,26.3,16.65,-2.905,26.06,977.83,256.4,10325,160346,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
5.096,65.43,16.5,26.3,16.74,-2.905,25.91,977.81,256.3,10325,160347,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.762,78.73,16.5,26.3,16.69,-2.905,25.99,977.81,256.1,10325,160348,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.566,53.04,16.5,26.3,16.66,-2.905,26.05,977.79,256.1,10325,160349,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
5.88,60.9,16.5,26.3,16.58,-2.905,26.18,977.79,256.2,10325,160350,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
5.488,79.45,16.5,26.3,16.55,-2.905,26.23,977.79,256.1,10325,160351,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.664,54.23,16.5,26.3,16.48,-2.905,26.34,977.8,256.2,10325,160352,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.762,70.66,16.5,26.3,16.52,-2.905,26.27,977.8,256.3,10325,160353,35.24552,-97.47582,364.0,0.0,0.0,23.03,0,1,0,0
6.664,77.79,16.5,26.2,16.46,-2.956,26.28,977.8,256.2,10325,160354,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
5.586,80.4,16.5,26.1,16.39,-3.008,26.29,977.8,256.2,10325,160355,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
4.508,114.0,16.5,26.1,16.39,-3.008,26.29,977.8,256.4,10325,160356,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
4.508,71.69,16.5,26.1,16.4,-3.008,26.28,977.81,256.3,10325,160357,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
4.018,66.42,16.5,26.1,16.39,-3.008,26.29,977.81,256.4,10325,160358,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
4.312,77.88,16.5,26.0,16.42,-3.059,26.14,977.81,256.4,10325,160359,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
5.782,76.44,16.5,26.0,16.39,-3.059,26.2,977.83,256.2,10325,160400,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
6.566,83.8,16.5,25.9,16.37,-3.111,26.12,977.83,256.3,10325,160401,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
6.468,83.0,16.5,25.9,16.41,-3.111,26.05,977.82,256.3,10325,160402,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
5.88,64.14,16.5,25.9,16.36,-3.111,26.15,977.83,256.3,10325,160403,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
4.9,86.3,16.5,25.9,16.37,-3.111,26.13,977.82,256.2,10325,160404,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
6.37,78.01,16.5,25.9,16.35,-3.111,26.16,977.82,256.4,10325,160405,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
7.252,54.57,16.5,25.8,16.34,-3.163,26.08,977.83,256.4,10325,160406,35.24552,-97.47582,364.0,0.0,0.0,23.04,0,1,0,0
5.586,47.13,16.5,25.8,16.35,-3.163,26.05,977.82,256.1,10325,160407,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.704,86.8,16.5,25.8,16.39,-3.163,25.99,977.81,256.4,10325,160408,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.606,38.32,16.5,25.8,16.43,-3.163,25.93,977.82,256.2,10325,160409,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.214,58.59,16.5,25.8,16.38,-3.163,26.0,977.82,256.3,10325,160410,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
3.136,72.84,16.5,25.7,16.4,-3.215,25.88,977.82,256.2,10325,160411,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
2.842,78.05,16.5,25.7,16.41,-3.215,25.85,977.82,256.3,10325,160412,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
3.332,63.32,16.5,25.7,16.42,-3.215,25.84,977.82,256.3,10325,160413,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.312,59.22,16.5,25.7,16.44,-3.215,25.82,977.82,256.3,10325,160414,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.018,54.69,16.5,25.7,16.42,-3.215,25.83,977.81,256.3,10325,160415,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.704,36.9,16.5,25.7,16.44,-3.215,25.81,977.8,256.3,10325,160416,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.312,27.71,16.5,25.7,16.5,-3.215,25.71,977.8,256.3,10325,160417,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
3.136,50.93,16.5,25.7,16.52,-3.215,25.68,977.8,256.2,10325,160418,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
2.744,40.33,16.5,25.7,16.56,-3.215,25.62,977.8,256.3,10325,160419,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
3.234,37.89,16.5,25.7,16.59,-3.215,25.56,977.8,256.4,10325,160420,35.24552,-97.47582,364.0,0.0,0.0,23.05,0,1,0,0
4.508,16.86,16.5,25.7,16.6,-3.215,25.54,977.8,256.4,10325,160421,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
5.488,57.75,16.5,25.7,16.56,-3.215,25.62,977.8,256.4,10325,160422,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
4.116,32.68,16.5,25.7,16.53,-3.215,25.66,977.8,256.5,10325,160423,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
4.508,64.53,16.5,25.8,16.48,-3.163,25.85,977.81,256.4,10325,160424,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
5.586,72.69,16.5,25.8,16.4,-3.163,25.97,977.8,256.4,10325,160425,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
5.488,63.71,16.5,25.8,16.37,-3.163,26.02,977.8,256.4,10325,160426,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
5.292,43.41,16.5,25.8,16.34,-3.163,26.07,977.8,256.5,10325,160427,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
5.586,76.16,16.5,25.8,16.23,-3.163,26.26,977.81,256.4,10325,160428,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
5.096,62.7,16.5,25.8,16.19,-3.163,26.33,977.81,256.4,10325,160429,35.24552,-97.47582,364.0,0.0,0.0,23.06,0,1,0,0
